,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status
15289,0,2,1,2018,4,5,Corporate,65.0,1
15290,0,2,292,2018,7,21,Offline,115.0,0
15291,0,3,9,2018,7,27,Offline,75.0,1
15292,1,2,219,2017,9,4,Offline,76.67,1
15293,0,2,28,2018,9,30,Online,224.1,1
15294,2,2,25,2018,3,13,Offline,63.58,1
15295,0,4,118,2017,8,26,Online,58.9,0
15296,2,3,76,2018,3,27,Online,58.9,1
15297,0,3,22,2017,10,1,Online,127.0,1
15298,3,7,11,2018,11,18,Online,76.93,0
15299,1,2,48,2018,8,29,Online,112.5,1
15300,0,3,213,2018,6,7,Offline,130.0,0
15301,0,2,1,2018,9,27,Offline,170.0,1
15302,1,2,309,2018,5,13,Offline,101.0,0
15303,1,3,100,2018,10,24,Online,221.18,0
15304,1,2,209,2018,4,25,Online,81.77,1
15305,1,3,100,2018,5,19,Online,136.0,1
15306,1,3,14,2018,4,18,Online,191.5,0
15307,2,0,95,2018,11,20,Online,84.6,0
15308,2,1,1,2018,2,28,Offline,60.0,0
15309,2,4,41,2018,8,28,Online,143.55,0
15310,2,3,10,2018,2,20,Online,81.0,1
15311,1,1,5,2018,9,24,Online,239.0,1
15312,0,3,7,2018,10,20,Online,123.2,1
15313,2,5,14,2018,10,4,Online,153.03,1
15314,0,3,80,2018,4,12,Online,85.5,0
15315,0,1,15,2018,4,20,Online,109.34,1
15316,2,0,143,2018,6,26,Online,118.65,0
15317,1,1,66,2018,4,2,Online,88.2,0
15318,0,2,2,2018,7,20,Online,201.0,1
15319,2,0,386,2018,10,23,Offline,115.0,0
15320,0,1,8,2018,9,2,Online,119.0,1
15321,1,2,63,2018,11,7,Online,193.68,1
15322,1,2,207,2018,12,30,Offline,95.0,1
15323,0,4,178,2018,8,10,Online,89.25,0
15324,2,0,146,2018,4,24,Offline,95.0,0
15325,1,3,22,2018,11,24,Online,68.07,1
15326,1,2,18,2018,2,19,Offline,69.0,0
15327,0,1,37,2018,6,29,Offline,111.6,1
15328,2,2,91,2018,9,3,Online,135.9,1
15329,0,3,73,2017,11,24,Offline,67.83,1
15330,1,0,4,2018,9,26,Offline,98.1,0
15331,2,2,226,2018,10,29,Offline,70.0,1
15332,2,1,35,2018,4,17,Online,101.41,1
15333,0,5,21,2018,7,5,Online,139.0,1
15334,0,3,166,2018,11,1,Offline,110.0,0
15335,1,2,305,2018,11,4,Offline,89.0,0
15336,1,2,273,2018,5,13,Offline,95.0,0
15337,0,2,102,2017,10,16,Offline,87.0,1
15338,1,1,24,2018,6,13,Online,99.0,1
15339,2,5,40,2018,9,4,Online,106.9,0
15340,1,0,5,2018,8,21,Online,167.0,0
15341,0,2,8,2018,2,5,Online,127.0,0
15342,2,5,102,2018,7,23,Online,114.3,1
15343,0,2,188,2018,6,15,Offline,130.0,0
15344,2,4,281,2018,12,28,Online,68.07,1
15345,0,1,27,2018,7,23,Online,187.0,1
15346,0,2,5,2017,11,17,Offline,86.6,1
15347,1,2,305,2018,11,4,Offline,89.0,0
15348,0,1,1,2018,12,6,Online,154.0,1
15349,2,1,3,2018,7,10,Online,162.67,0
15350,2,0,386,2018,10,23,Complementary,3.0,1
15351,1,2,7,2018,8,15,Online,165.67,1
15352,0,1,72,2017,9,18,Offline,108.0,1
15353,0,2,0,2017,8,14,Offline,109.0,1
15354,1,1,301,2018,7,30,Offline,115.0,0
15355,0,1,69,2018,7,2,Online,150.3,0
15356,1,1,66,2018,4,2,Online,88.2,0
15357,1,3,167,2018,12,26,Online,97.75,0
15358,1,2,418,2018,9,26,Offline,75.0,0
15359,1,3,121,2018,2,15,Online,58.91,1
15360,0,1,23,2017,9,4,Online,105.0,1
15361,1,1,118,2018,6,6,Offline,110.0,1
15362,1,4,75,2018,4,4,Online,87.55,1
15363,1,2,61,2018,2,29,Online,78.9,0
15364,0,2,86,2018,10,26,Online,104.4,0
15365,2,7,142,2018,10,21,Online,187.0,0
15366,0,2,6,2017,12,3,Offline,55.0,1
15367,1,0,19,2018,9,19,Offline,118.15,0
15368,0,1,0,2018,2,18,Online,79.0,1
15369,0,1,11,2017,8,28,Online,90.0,1
15370,2,1,1,2018,2,28,Offline,60.0,0
15371,0,3,166,2018,11,1,Offline,110.0,0
15372,1,4,194,2018,9,7,Online,116.45,0
15373,2,3,129,2018,7,31,Online,120.6,0
15374,0,3,34,2017,10,29,Online,87.32,1
15375,0,3,159,2018,5,26,Online,119.85,0
15376,1,4,60,2018,4,18,Online,110.5,1
15377,0,3,44,2018,8,31,Online,99.0,1
15378,0,3,57,2017,11,17,Offline,60.0,1
15379,1,2,15,2018,9,2,Online,153.0,1
15380,0,2,57,2018,11,11,Offline,75.0,1
15381,0,3,199,2018,8,9,Online,128.7,0
15382,2,1,38,2018,6,19,Offline,81.0,0
15383,0,2,292,2018,7,21,Offline,115.0,0
15384,1,3,8,2018,11,3,Online,127.5,1
15385,0,3,62,2018,6,9,Online,117.9,1
15386,2,2,90,2018,8,7,Online,133.2,1
15387,0,3,37,2018,10,13,Offline,95.0,1
15388,2,2,26,2018,10,9,Offline,85.0,1
15389,0,2,68,2017,9,29,Offline,65.0,1
15390,1,1,42,2018,8,15,Offline,72.0,0
15391,1,2,6,2017,11,9,Offline,80.0,1
15392,0,3,335,2018,10,13,Offline,80.0,1
15393,0,2,58,2018,12,8,Online,109.8,0
15394,2,7,28,2018,2,3,Online,74.7,0
15395,2,4,261,2018,10,22,Online,93.78,1
15396,1,1,1,2018,8,1,Online,71.65,1
15397,1,1,11,2018,10,3,Online,130.9,1
15398,0,2,11,2017,12,11,Complementary,0.0,1
15399,0,2,55,2018,4,29,Online,159.3,1
15400,2,1,60,2018,8,13,Online,135.9,1
15401,2,0,68,2018,4,24,Online,117.0,1
15402,1,2,418,2018,9,26,Offline,107.0,0
15403,1,0,52,2018,8,28,Online,99.0,1
15404,2,1,24,2018,12,18,Online,104.0,1
15405,0,2,28,2018,3,18,Offline,70.0,1
15406,0,3,113,2018,7,12,Online,121.5,1
15407,2,5,125,2018,7,10,Offline,63.75,1
15408,0,4,2,2018,11,22,Online,97.54,1
15409,2,4,114,2018,2,26,Offline,85.0,1
15410,0,1,21,2017,10,8,Online,117.0,0
15411,1,0,286,2018,10,16,Offline,90.0,0
15412,2,3,75,2018,4,1,Online,82.45,0
15413,1,4,51,2018,11,2,Online,88.0,1
15414,0,3,64,2018,4,12,Online,94.5,0
15415,1,2,50,2018,11,18,Online,86.4,1
15416,0,4,93,2017,10,7,Online,89.25,1
15417,0,2,192,2018,6,24,Offline,95.0,1
15418,2,2,33,2018,11,13,Online,97.4,1
15419,0,4,58,2017,11,18,Offline,60.0,1
15420,0,1,2,2017,8,26,Online,156.0,1
15421,1,3,99,2018,4,28,Online,101.58,1
15422,0,2,13,2018,9,27,Online,176.33,1
15423,2,1,228,2018,10,30,Online,87.9,0
15424,0,2,7,2018,9,21,Corporate,119.0,1
15425,0,1,18,2018,6,23,Online,89.0,1
15426,0,2,182,2018,9,30,Online,117.9,0
15427,0,1,58,2018,11,11,Offline,80.0,1
15428,1,0,11,2018,2,14,Online,109.0,1
15429,2,5,106,2017,7,29,Online,106.75,0
15430,0,2,29,2018,12,2,Corporate,85.0,1
15431,1,3,4,2018,2,15,Offline,92.65,1
15432,0,2,86,2017,9,9,Corporate,100.0,1
15433,2,2,9,2018,10,16,Online,140.0,0
15434,1,1,39,2018,11,19,Online,88.0,1
15435,0,2,9,2018,1,29,Online,78.25,1
15436,1,3,222,2018,9,29,Online,111.35,0
15437,2,1,11,2018,10,30,Online,133.33,1
15438,1,2,1,2018,2,29,Offline,76.0,1
15439,0,2,11,2018,11,18,Online,104.0,1
15440,0,3,304,2018,11,3,Offline,89.0,0
15441,1,1,35,2018,9,17,Offline,85.5,1
15442,0,2,48,2018,9,14,Offline,130.0,1
15443,2,3,58,2018,12,29,Online,178.56,1
15444,2,3,138,2018,8,4,Online,104.55,0
15445,1,2,1,2017,12,4,Offline,80.27,1
15446,1,3,38,2018,3,14,Online,71.1,1
15447,2,2,67,2018,12,2,Offline,75.0,1
15448,0,1,109,2018,10,11,Online,108.0,0
15449,0,1,2,2018,7,8,Corporate,77.0,1
15450,2,5,32,2018,4,16,Online,228.6,0
15451,0,2,35,2017,10,8,Online,103.05,1
15452,0,1,7,2018,2,4,Online,86.0,1
15453,1,3,5,2018,1,28,Online,108.0,1
15454,2,1,76,2018,2,21,Online,80.3,1
15455,2,1,124,2017,8,8,Offline,94.5,0
15456,2,2,56,2017,9,25,Offline,185.0,1
15457,2,5,168,2018,7,17,Online,126.41,0
15458,1,2,149,2018,6,10,Online,120.0,1
15459,1,3,5,2018,10,27,Online,159.0,1
15460,0,1,23,2018,8,3,Online,166.0,1
15461,1,1,60,2017,9,21,Offline,65.0,1
15462,0,2,210,2018,8,16,Online,90.0,0
15463,0,3,4,2018,3,24,Online,156.67,1
15464,1,4,179,2018,7,4,Online,66.76,1
15465,0,2,1,2017,10,7,Online,155.0,1
15466,1,3,131,2018,8,1,Online,99.45,1
15467,0,3,57,2018,12,8,Online,96.6,1
15468,0,2,55,2018,6,21,Online,113.4,1
15469,1,0,5,2018,9,12,Aviation,110.0,0
15470,2,5,288,2018,12,22,Online,67.26,0
15471,0,1,221,2017,9,18,Online,89.2,0
15472,0,2,256,2018,6,15,Offline,109.0,0
15473,0,2,211,2018,5,20,Offline,100.0,0
15474,0,3,120,2018,6,15,Offline,80.75,1
15475,0,3,8,2017,9,1,Offline,134.75,1
15476,2,0,10,2018,4,3,Online,89.0,1
15477,2,6,149,2018,7,12,Online,89.25,0
15478,0,3,87,2018,6,9,Online,97.71,0
15479,0,5,42,2018,11,1,Online,91.8,0
15480,2,0,1,2018,12,25,Online,120.0,1
15481,2,1,130,2018,8,27,Online,109.8,1
15482,2,2,75,2018,9,17,Offline,80.75,1
15483,0,1,139,2018,7,2,Online,85.5,0
15484,0,1,6,2018,6,30,Online,139.0,0
15485,0,1,62,2018,9,3,Online,109.8,1
15486,0,1,0,2018,1,27,Complementary,0.0,1
15487,0,2,185,2018,5,6,Online,81.77,0
15488,1,0,1,2018,1,4,Online,99.0,1
15489,0,3,178,2018,8,25,Online,96.3,0
15490,2,2,119,2018,8,5,Online,144.45,0
15491,1,3,107,2018,12,26,Online,61.09,1
15492,2,1,68,2018,7,24,Online,121.5,0
15493,1,3,28,2018,8,29,Online,118.15,1
15494,0,2,188,2018,6,15,Offline,130.0,0
15495,1,1,5,2018,8,13,Online,174.0,1
15496,1,1,16,2018,2,6,Online,85.0,0
15497,0,2,317,2018,9,15,Offline,120.0,0
15498,0,2,30,2017,9,30,Offline,121.0,1
15499,1,2,219,2017,9,4,Offline,76.67,1
15500,0,1,49,2018,9,2,Online,109.8,1
15501,0,1,11,2018,11,5,Online,130.0,0
15502,1,2,46,2018,12,2,Online,102.6,1
15503,0,3,34,2017,9,23,Offline,224.67,0
15504,0,4,270,2018,4,20,Offline,80.0,1
15505,0,3,5,2018,8,30,Corporate,67.0,1
15506,1,2,158,2018,8,15,Offline,107.1,0
15507,0,1,36,2018,6,16,Online,116.1,1
15508,2,5,129,2018,8,3,Online,151.84,1
15509,2,2,30,2018,10,2,Online,139.28,0
15510,2,1,2,2017,8,1,Offline,94.5,0
15511,1,0,0,2018,6,20,Corporate,95.0,1
15512,0,3,44,2018,2,17,Offline,75.0,1
15513,1,2,57,2018,6,10,Offline,75.33,1
15514,2,1,28,2018,3,5,Online,105.8,0
15515,0,1,107,2018,11,25,Online,79.2,0
15516,0,2,2,2018,7,13,Corporate,150.0,1
15517,0,4,15,2018,8,31,Online,116.0,1
15518,1,2,163,2018,9,12,Online,126.9,0
15519,2,1,19,2018,8,14,Online,191.0,0
15520,2,1,38,2018,8,14,Online,151.47,0
15521,2,1,23,2018,1,2,Offline,87.0,1
15522,2,5,56,2018,3,6,Online,82.45,0
15523,1,0,2,2018,2,21,Offline,75.0,1
15524,1,0,44,2018,6,19,Online,99.1,1
15525,0,1,155,2018,8,18,Online,118.8,0
15526,0,3,27,2018,2,18,Online,93.0,1
15527,0,1,5,2017,9,22,Corporate,65.0,1
15528,0,1,88,2018,3,1,Online,70.0,0
15529,1,1,159,2018,4,9,Offline,70.0,1
15530,2,1,4,2018,10,16,Online,143.33,1
15531,0,2,55,2018,6,2,Online,159.3,0
15532,2,8,3,2018,4,7,Online,199.4,0
15533,0,1,100,2018,10,26,Online,90.9,0
15534,1,1,91,2018,6,18,Online,116.1,0
15535,0,1,119,2018,6,7,Offline,110.0,1
15536,0,3,99,2018,5,26,Online,140.4,1
15537,1,1,216,2018,7,18,Online,86.63,0
15538,0,1,9,2018,8,19,Online,140.0,1
15539,2,2,1,2017,10,4,Online,145.5,1
15540,2,4,83,2018,3,12,Online,82.45,1
15541,0,2,72,2018,6,22,Online,120.6,1
15542,2,1,29,2018,1,24,Online,81.2,0
15543,2,3,304,2018,8,20,Online,65.6,1
15544,2,1,46,2018,5,7,Online,126.9,1
15545,0,4,19,2017,12,22,Offline,58.0,1
15546,0,2,4,2018,4,12,Aviation,104.0,1
15547,0,4,133,2018,7,6,Online,123.25,0
15548,0,1,1,2018,8,20,Online,138.0,1
15549,0,2,122,2018,4,15,Offline,85.0,1
15550,0,4,14,2018,6,8,Offline,110.8,1
15551,0,1,8,2018,11,5,Offline,120.0,1
15552,0,1,99,2018,2,19,Corporate,81.0,1
15553,1,0,0,2017,12,21,Online,75.0,1
15554,1,1,92,2017,8,17,Online,85.5,1
15555,0,3,2,2018,11,23,Corporate,77.0,0
15556,1,0,111,2018,10,10,Offline,120.0,0
15557,0,1,0,2017,10,14,Online,129.0,1
15558,1,5,126,2018,4,19,Online,88.68,1
15559,2,4,245,2018,7,6,Offline,110.0,0
15560,1,1,5,2018,3,14,Online,118.0,1
15561,1,1,0,2018,2,22,Corporate,65.0,1
15562,1,0,20,2018,11,6,Online,100.1,1
15563,0,2,88,2018,10,7,Corporate,71.0,1
15564,0,4,35,2018,3,16,Online,95.4,1
15565,2,2,117,2018,4,17,Online,89.25,1
15566,0,1,15,2018,2,19,Corporate,81.0,1
15567,0,2,35,2018,10,7,Online,157.5,1
15568,2,0,11,2018,2,14,Online,81.0,1
15569,1,1,301,2018,7,30,Offline,115.0,0
15570,1,2,3,2017,11,13,Offline,64.0,1
15571,1,1,89,2018,12,10,Online,104.0,1
15572,1,1,159,2018,4,9,Offline,65.0,1
15573,0,3,279,2018,10,12,Offline,110.0,0
15574,0,2,188,2018,6,15,Offline,130.0,0
15575,0,3,18,2017,9,2,Online,12.0,1
15576,2,6,127,2018,7,26,Online,101.13,1
15577,1,4,60,2018,7,11,Online,120.6,0
15578,1,3,104,2018,12,8,Online,88.4,1
15579,1,2,24,2018,2,22,Offline,72.8,0
15580,2,5,122,2018,8,1,Offline,68.0,1
15581,2,4,172,2018,8,12,Online,99.45,1
15582,2,1,55,2018,1,31,Offline,60.0,1
15583,2,1,62,2018,5,1,Online,159.3,0
15584,0,2,74,2018,11,4,Online,93.6,0
15585,0,1,5,2018,9,6,Online,134.1,0
15586,1,0,81,2017,11,29,Online,85.0,0
15587,0,1,8,2018,12,28,Online,0.0,1
15588,1,1,17,2018,1,30,Online,60.0,1
15589,0,1,0,2017,11,12,Corporate,84.0,1
15590,2,1,1,2018,2,28,Offline,60.0,0
15591,0,2,308,2018,11,25,Offline,52.0,0
15592,2,2,163,2018,6,5,Offline,100.0,0
15593,1,3,72,2018,10,24,Online,116.27,1
15594,0,2,64,2018,5,17,Corporate,130.0,1
15595,0,2,128,2018,9,16,Online,100.29,1
15596,2,3,276,2018,5,13,Offline,61.0,0
15597,1,1,159,2018,4,9,Offline,70.0,1
15598,0,2,111,2018,8,26,Online,262.7,0
15599,0,2,16,2018,3,8,Corporate,76.0,1
15600,1,4,275,2018,10,5,Offline,90.0,0
15601,1,2,42,2018,11,7,Online,174.25,1
15602,0,1,13,2018,3,1,Online,93.8,1
15603,2,5,96,2018,7,9,Online,141.56,1
15604,1,2,163,2018,5,20,Online,119.7,0
15605,2,0,87,2018,6,26,Online,85.5,0
15606,2,2,145,2018,7,30,Online,134.3,1
15607,2,2,94,2018,12,23,Online,119.0,1
15608,0,1,0,2017,12,22,Online,96.0,1
15609,1,1,301,2018,7,30,Offline,115.0,0
15610,0,2,0,2017,10,1,Online,135.5,1
15611,0,4,55,2018,3,9,Online,56.94,1
15612,0,1,30,2018,7,27,Online,125.1,1
15613,2,1,91,2018,8,6,Online,133.2,1
15614,2,2,61,2018,3,19,Offline,63.58,1
15615,1,2,168,2018,4,22,Offline,85.0,0
15616,1,2,8,2018,7,15,Online,154.33,1
15617,0,1,4,2018,5,5,Online,165.0,1
15618,0,1,19,2018,1,21,Online,77.0,1
15619,0,2,64,2018,9,16,Online,149.4,1
15620,0,2,245,2018,6,17,Offline,75.0,0
15621,2,5,192,2018,8,18,Online,99.45,0
15622,0,2,74,2017,9,18,Offline,101.5,1
15623,0,2,84,2018,10,25,Online,80.1,1
15624,2,1,28,2018,10,16,Online,219.0,0
15625,2,5,13,2018,11,12,Online,59.33,1
15626,0,1,22,2017,12,18,Corporate,65.0,1
15627,0,3,122,2018,5,17,Online,94.5,1
15628,2,3,25,2017,11,22,Offline,65.0,1
15629,2,2,6,2018,4,1,Offline,95.0,1
15630,0,3,118,2018,8,2,Online,118.8,1
15631,2,2,99,2017,10,30,Offline,65.0,0
15632,0,1,8,2018,11,5,Offline,130.0,1
15633,1,3,63,2018,11,17,Online,88.4,1
15634,0,3,73,2018,6,16,Online,149.4,1
15635,1,1,6,2018,10,3,Online,164.5,1
15636,2,1,32,2018,5,8,Online,126.9,1
15637,2,1,2,2017,8,15,Offline,72.5,1
15638,2,5,21,2018,12,20,Online,88.4,1
15639,1,3,64,2018,3,28,Online,115.6,1
15640,2,1,0,2018,10,1,Online,98.1,1
15641,2,2,41,2018,10,16,Offline,85.5,1
15642,0,1,8,2018,5,25,Online,119.0,1
15643,2,1,150,2018,4,9,Online,0.0,1
15644,0,3,12,2018,3,2,Online,133.33,1
15645,1,4,93,2018,8,3,Online,134.1,0
15646,1,3,60,2017,10,12,Offline,65.0,1
15647,0,3,48,2018,3,31,Online,104.4,1
15648,2,4,209,2018,7,2,Online,66.53,1
15649,1,4,133,2018,6,13,Offline,106.0,1
15650,2,3,256,2018,10,16,Online,100.75,0
15651,1,3,83,2018,12,26,Online,90.32,1
15652,2,1,145,2018,1,3,Offline,65.0,1
15653,0,4,100,2018,9,28,Offline,140.0,1
15654,2,3,12,2018,2,14,Online,129.0,1
15655,0,2,67,2018,11,25,Offline,105.0,1
15656,0,5,222,2018,12,27,Online,70.55,1
15657,0,3,7,2018,1,19,Online,77.5,1
15658,0,4,171,2018,7,20,Online,95.2,1
15659,0,2,42,2018,3,11,Online,81.9,1
15660,2,0,18,2017,12,6,Online,107.0,1
15661,0,1,25,2018,11,29,Online,75.2,1
15662,0,1,0,2018,10,13,Online,120.0,1
15663,2,2,100,2018,7,3,Online,130.5,1
15664,0,3,186,2018,11,24,Online,64.56,0
15665,0,3,80,2018,11,24,Offline,68.0,1
15666,2,4,75,2018,12,21,Online,88.4,1
15667,1,2,418,2018,9,26,Offline,75.0,0
15668,0,2,89,2018,9,2,Online,135.9,0
15669,1,2,0,2018,2,12,Online,79.0,1
15670,0,1,1,2018,1,14,Online,66.7,1
15671,0,2,26,2018,12,16,Online,104.0,0
15672,2,1,17,2018,1,16,Offline,38.0,1
15673,1,5,123,2018,9,20,Online,143.1,0
15674,1,2,32,2018,7,15,Online,168.3,0
15675,0,1,0,2017,8,6,Online,90.0,1
15676,2,1,39,2018,1,9,Offline,73.6,1
15677,0,1,18,2018,11,19,Online,80.85,1
15678,1,0,70,2018,7,31,Online,127.8,0
15679,0,2,32,2017,11,20,Offline,73.0,1
15680,0,1,100,2017,10,16,Offline,108.0,0
15681,0,2,346,2018,9,13,Offline,115.0,0
15682,0,2,41,2018,3,25,Online,140.4,0
15683,1,2,14,2017,9,7,Online,111.33,1
15684,0,4,33,2018,1,12,Online,55.59,1
15685,1,0,3,2018,9,19,Corporate,67.0,1
15686,0,1,8,2018,11,5,Offline,130.0,1
15687,0,3,232,2018,11,24,Online,110.7,0
15688,4,7,51,2018,3,13,Online,71.22,1
15689,2,2,76,2018,4,10,Online,90.95,1
15690,0,2,0,2018,6,21,Aviation,95.0,1
15691,0,3,104,2017,12,3,Offline,75.0,1
15692,0,2,164,2017,10,2,Offline,100.0,1
15693,2,2,97,2018,11,27,Online,74.8,0
15694,1,1,301,2018,7,30,Offline,90.0,1
15695,2,1,52,2018,3,19,Offline,107.0,1
15696,0,2,6,2017,12,10,Online,0.0,1
15697,0,2,1,2018,6,17,Online,77.71,1
15698,0,2,107,2018,6,10,Offline,130.0,1
15699,2,0,13,2018,6,12,Online,115.0,0
15700,1,0,7,2017,10,12,Corporate,65.0,1
15701,0,3,0,2018,5,26,Online,149.0,1
15702,0,3,151,2018,1,19,Offline,80.0,1
15703,1,4,19,2017,8,31,Online,102.0,1
15704,0,3,10,2018,2,25,Online,93.0,0
15705,1,2,309,2018,5,13,Offline,101.0,0
15706,2,4,125,2017,7,15,Online,76.5,0
15707,0,3,151,2018,1,19,Offline,80.0,1
15708,0,3,1,2018,12,13,Online,78.0,1
15709,2,3,8,2017,10,4,Online,133.6,1
15710,0,1,2,2018,3,30,Online,89.0,1
15711,0,4,270,2018,4,20,Offline,62.8,0
15712,2,4,4,2018,2,28,Offline,80.2,1
15713,2,1,17,2018,2,21,Offline,87.0,1
15714,0,1,10,2018,7,16,Online,139.0,0
15715,1,3,85,2018,10,6,Offline,85.0,1
15716,1,4,117,2018,8,22,Online,159.3,0
15717,0,3,2,2018,6,7,Online,121.0,1
15718,2,1,12,2018,9,18,Online,171.33,1
15719,0,4,77,2018,5,31,Online,198.9,1
15720,2,5,88,2017,10,31,Online,54.63,1
15721,2,1,238,2018,12,31,Online,86.7,0
15722,0,1,4,2017,11,17,Online,100.0,1
15723,1,3,212,2018,9,26,Online,129.65,0
15724,0,4,95,2018,12,7,Online,119.0,1
15725,1,1,48,2018,8,22,Online,144.9,1
15726,0,3,240,2018,8,18,Online,85.5,0
15727,0,2,107,2018,11,24,Online,90.0,1
15728,0,4,61,2018,11,16,Online,74.8,0
15729,2,0,47,2018,10,2,Online,127.0,0
15730,0,1,1,2018,5,13,Online,129.0,1
15731,1,1,87,2018,8,8,Online,135.27,1
15732,0,2,39,2017,8,14,Offline,101.5,1
15733,0,2,6,2018,5,24,Corporate,110.0,1
15734,0,3,27,2018,12,7,Online,113.0,1
15735,0,3,184,2018,11,24,Online,69.9,0
15736,2,2,193,2018,8,26,Online,95.2,0
15737,0,2,31,2018,2,5,Online,67.5,0
15738,0,4,253,2018,5,4,Offline,90.0,0
15739,2,3,171,2018,8,4,Online,92.82,0
15740,0,1,0,2018,8,18,Online,158.0,0
15741,0,2,188,2018,6,15,Offline,130.0,0
15742,1,3,13,2017,12,28,Offline,52.5,1
15743,0,1,122,2018,5,11,Online,105.3,0
15744,0,1,3,2018,2,25,Corporate,80.0,0
15745,2,2,230,2018,9,18,Online,119.85,0
15746,2,3,294,2018,12,29,Online,82.11,1
15747,0,3,95,2018,3,23,Online,81.5,1
15748,0,2,12,2018,12,30,Online,147.0,1
15749,0,1,0,2018,10,13,Online,155.0,1
15750,0,3,79,2018,12,7,Offline,105.0,1
15751,0,1,0,2017,10,6,Online,114.0,1
15752,0,1,0,2018,1,6,Corporate,66.0,1
15753,2,5,77,2017,7,7,Online,76.5,0
15754,1,3,51,2018,11,3,Online,90.0,0
15755,0,2,69,2018,4,21,Online,137.7,1
15756,2,1,2,2017,8,1,Offline,94.5,0
15757,2,1,124,2018,8,7,Online,114.3,0
15758,0,2,265,2018,6,24,Offline,115.0,0
15759,1,2,224,2017,10,2,Offline,65.0,1
15760,1,2,207,2018,12,30,Offline,95.0,1
15761,2,1,192,2018,7,31,Online,105.3,0
15762,1,4,64,2018,4,25,Online,119.17,1
15763,2,4,64,2018,4,23,Online,115.03,1
15764,2,2,1,2017,8,8,Online,90.0,1
15765,0,2,32,2018,11,8,Online,143.28,0
15766,0,2,20,2018,9,16,Online,174.0,1
15767,0,2,23,2018,12,30,Online,148.0,1
15768,1,2,14,2018,9,2,Online,145.67,1
15769,0,2,211,2018,5,20,Offline,100.0,0
15770,2,1,1,2018,2,7,Offline,51.5,1
15771,1,2,101,2018,4,4,Offline,80.0,0
15772,2,5,259,2018,12,28,Online,73.41,1
15773,0,3,19,2017,10,6,Offline,90.0,1
15774,2,3,54,2018,8,11,Offline,85.0,0
15775,0,4,54,2017,11,18,Offline,60.0,1
15776,1,0,49,2018,7,11,Online,93.15,0
15777,0,2,18,2018,2,19,Online,93.0,1
15778,2,2,204,2017,10,9,Offline,72.75,1
15779,1,0,286,2018,10,16,Offline,90.0,0
15780,0,2,2,2018,6,2,Online,120.0,1
15781,1,3,195,2018,7,18,Online,158.95,0
15782,1,0,65,2018,12,18,Corporate,87.0,1
15783,2,5,176,2018,8,8,Online,112.2,0
15784,1,2,105,2017,10,12,Offline,110.0,0
15785,1,2,36,2018,10,28,Online,109.0,1
15786,0,2,180,2018,8,26,Online,85.5,0
15787,0,3,111,2018,6,1,Offline,96.67,1
15788,0,1,9,2018,4,6,Online,0.0,1
15789,0,2,2,2017,10,30,Offline,72.25,1
15790,0,1,8,2018,9,13,Corporate,40.0,1
15791,0,1,2,2018,10,6,Corporate,110.0,1
15792,2,1,27,2018,3,6,Offline,66.0,1
15793,0,2,265,2018,6,24,Offline,115.0,0
15794,0,2,14,2017,10,15,Offline,100.0,1
15795,0,2,14,2018,9,15,Online,167.2,1
15796,0,1,23,2018,5,21,Online,140.4,0
15797,1,2,5,2017,10,19,Offline,90.0,1
15798,0,2,6,2018,3,1,Corporate,66.0,1
15799,1,2,309,2018,5,13,Offline,101.0,0
15800,0,1,43,2018,11,15,Online,99.2,1
15801,2,1,145,2017,8,29,Offline,72.5,1
15802,1,0,5,2018,7,25,Corporate,65.0,1
15803,1,3,100,2018,5,19,Online,136.0,1
15804,2,0,30,2018,9,4,Online,110.97,0
15805,0,2,14,2018,4,15,Online,142.0,1
15806,0,2,45,2018,3,11,Online,71.1,0
15807,2,2,1,2018,8,26,Online,96.3,1
15808,1,3,107,2018,6,13,Online,87.67,1
15809,2,1,117,2017,8,1,Offline,94.5,0
15810,0,1,20,2018,10,13,Corporate,67.0,1
15811,1,4,77,2018,7,4,Online,159.3,1
15812,2,0,386,2018,10,23,Offline,90.0,1
15813,0,2,265,2018,6,24,Offline,115.0,0
15814,0,3,335,2018,10,13,Offline,80.0,1
15815,0,1,221,2018,8,12,Offline,96.0,1
15816,2,5,70,2018,12,3,Online,167.45,1
15817,2,7,35,2018,12,7,Online,79.2,0
15818,1,2,6,2017,8,14,Online,95.33,1
15819,1,0,71,2018,10,16,Online,151.2,1
15820,2,4,107,2017,12,23,Online,46.63,1
15821,2,0,11,2018,6,26,Online,116.0,0
15822,2,5,44,2018,2,21,Online,66.29,1
15823,0,4,30,2018,11,15,Online,96.9,0
15824,1,4,72,2018,4,11,Online,79.56,1
15825,0,4,123,2018,5,4,Online,107.95,0
15826,2,5,134,2018,8,1,Online,132.48,0
15827,1,4,19,2018,4,11,Online,111.4,0
15828,0,4,115,2018,8,3,Online,77.18,1
15829,0,2,5,2018,8,26,Online,149.0,1
15830,2,3,61,2018,11,6,Online,155.52,1
15831,0,2,53,2018,11,4,Online,88.0,1
15832,0,3,12,2018,10,25,Online,130.0,1
15833,0,1,2,2018,5,11,Corporate,89.0,1
15834,0,1,0,2018,12,14,Corporate,65.0,1
15835,0,3,13,2018,4,26,Offline,73.0,1
